RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;231;16;12;5,33;-4;1;-1,33;3;2;105;72;35,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;209;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;64;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;853;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;203;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;32;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java;179;30;28;10,00;29;28;9,67;3;2;86;72;28,67;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;30;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;364;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java;88;1;1;1,00;0;0;0;1;1;72;72;72,00;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;54;2;2;2,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;180;12;8;3,00;3;2;0,75;4;3;96;72;24,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;348;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;388;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;305;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java;261;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;88;2;1;1,00;1;1;0,50;2;2;83;72;41,50;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;298;2;1;1,00;1;1;0,50;2;2;83;72;41,50;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;243;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;128;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;38;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;76;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;292;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;59;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;51;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;105;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;538;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;39;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java;51;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;266;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;91;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;256;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;371;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;297;16;16;16,00;-4;-4;-4,00;1;1;9;9;9,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;98;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;368;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;205;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;54;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;87;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;670;3;3;3,00;1;1;1,00;1;1;24;24;24,00;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;517;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;214;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;40;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;485;3;2;1,50;-1;0;-0,50;2;2;27;24;13,50;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;225;12;11;6,00;1;1;0,50;2;2;96;72;48,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;334;2;2;2,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;243;13;12;6,50;-3;0;-1,50;2;2;96;72;48,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;930;8;6;4,00;4;4;2,00;2;2;82;72;41,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;97;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;81;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;172;5;4;2,50;1;1;0,50;2;2;96;72;48,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;106;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;57;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;87;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;153;2;1;1,00;1;1;0,50;2;1;80;72;40,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;103;1;1;1,00;0;0;0;1;1;72;72;72,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;55;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;49;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;52;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;192;71;70;35,50;71;70;35,50;2;1;18;10;9,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;531;15;13;7,50;1;1;0,50;2;2;96;72;48,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;134;0;0;0;0;0;0;0;0;0;0;0;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java;69;0;0;0;0;0;0;0;0;0;0;0;No
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;86;21;21;21,00;15;15;15,00;1;1;12;12;12,00;Yes
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;48;0;0;0;0;0;0;0;0;0;0;0;No
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java;392;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java;66;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java;57;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java;87;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java;96;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java;381;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java;50;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java;1711;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java;144;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java;88;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java;31;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java;576;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java;240;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java;733;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java;380;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java;143;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java;668;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java;113;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java;1124;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java;144;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java;156;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java;42;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java;24;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java;158;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java;55;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java;80;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java;412;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java;166;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java;47;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java;34;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java;232;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java;60;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java;52;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java;274;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java;57;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java;142;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java;537;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java;65;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java;95;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java;71;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java;191;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java;64;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java;263;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java;133;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java;222;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java;60;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java;71;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java;51;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java;755;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java;66;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java;143;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java;403;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java;90;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java;66;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java;65;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java;167;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java;106;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java;126;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java;148;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java;134;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java;89;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java;24;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java;80;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java;33;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java;232;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java;323;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java;294;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java;203;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java;185;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java;91;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java;148;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java;91;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java;149;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java;183;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java;31;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java;76;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java;92;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java;25;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java;37;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java;31;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java;590;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java;137;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java;159;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java;115;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java;128;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java;73;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java;119;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java;124;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java;173;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java;81;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java;114;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java;67;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java;161;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java;178;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java;77;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java;122;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java;111;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java;69;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java;43;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java;57;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java;67;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java;33;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java;165;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java;41;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java;48;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java;32;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java;213;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java;234;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java;97;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java;30;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java;106;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java;226;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java;62;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java;57;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java;63;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java;58;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java;118;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java;358;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java;266;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java;197;0;0;0;0;0;0;0;0;0;0;0;Yes
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java;153;0;0;0;0;0;0;0;0;0;0;0;Yes
